0.060000	4.524510
0.120000	4.508861
0.180000	4.493801
0.240000	4.479330
0.300000	4.465451
0.360000	4.452165
0.420000	4.439474
0.480000	4.427379
0.540000	4.415884
0.600000	4.404990
0.660000	4.394699
0.720000	4.385011
0.780000	4.375929
0.840000	4.367452
0.900000	4.359582
0.960000	4.352320
1.020000	4.345666
1.080000	4.339621
1.140000	4.334185
1.200000	4.329359
1.260000	4.325143
1.320000	4.321538
1.380000	4.318543
1.440000	4.316158
1.500000	4.314384
1.560000	4.313220
1.620000	4.312666
1.680000	4.312721
1.740000	4.313384
1.800000	4.314655
1.860000	4.316533
1.920000	4.319018
1.980000	4.322108
2.040000	4.325802
2.100000	4.330100
2.160000	4.335001
2.220000	4.340504
2.280000	4.346607
2.340000	4.353310
2.400000	4.360611
2.460000	4.368510
2.520000	4.377004
2.580000	4.386093
2.640000	4.395775
2.700000	4.406049
2.760000	4.416913
2.820000	4.428364
2.880000	4.440403
2.940000	4.453026
3.000000	4.466233
3.060000	4.480021
3.120000	4.494388
3.180000	4.509332
3.240000	4.524851
3.300000	4.540943
3.360000	4.557605
3.420000	4.574836
3.480000	4.592633
3.540000	4.610994
3.600000	4.629915
3.660000	4.649396
3.720000	4.669432
3.780000	4.690022
3.840000	4.711163
3.900000	4.732851
3.960000	4.755085
4.020000	4.777860
4.080000	4.801174
4.140000	4.825025
4.200000	4.849409
4.260000	4.874323
4.320000	4.899765
4.380000	4.925730
4.440000	4.952216
4.500000	4.979219
4.560000	5.006736
4.620000	5.034764
4.680000	5.063299
4.740000	5.092338
4.800000	5.121877
4.860000	5.151912
4.920000	5.182441
4.980000	5.213459
5.040000	5.244963
5.100000	5.276949
5.160000	5.309414
5.220000	5.342353
5.280000	5.375763
5.340000	5.409639
5.400000	5.443978
5.460000	5.478777
5.520000	5.514030
5.580000	5.549735
5.640000	5.585886
5.700000	5.622479
5.760000	5.659512
5.820000	5.696979
5.880000	5.734877
5.940000	5.773200
6.000000	5.811945
6.060000	5.851108
6.120000	5.890686
6.180000	5.930674
6.240000	5.971068
6.300000	6.011864
6.360000	6.053058
6.420000	6.094644
6.480000	6.136618
6.540000	6.178976
6.600000	6.221713
6.660000	6.264824
6.720000	6.308306
6.780000	6.352152
6.840000	6.396358
6.900000	6.440922
6.960000	6.485835
7.020000	6.531095
7.080000	6.576696
7.140000	6.622634
7.200000	6.668904
7.260000	6.715501
7.320000	6.762419
7.380000	6.809655
7.440000	6.857203
7.500000	6.905057
7.560000	6.953215
7.620000	7.001669
7.680000	7.050415
7.740000	7.099449
7.800000	7.148765
7.860000	7.198357
7.920000	7.248221
7.980000	7.298353
8.040000	7.348745
8.100000	7.399394
8.160000	7.450294
8.220000	7.501440
8.280000	7.552826
8.340000	7.604448
8.400000	7.656301
8.460000	7.708377
8.520000	7.760674
8.580000	7.813185
8.640000	7.865905
8.700000	7.918828
8.760000	7.971950
8.820000	8.025264
8.880000	8.078766
8.940000	8.132450
9.000000	8.186311
9.060000	8.240342
9.120000	8.294540
9.180000	8.348898
9.240000	8.403411
9.300000	8.458074
9.360000	8.512879
9.420000	8.567824
9.480000	8.622903
9.540000	8.678107
9.600000	8.733435
9.660000	8.788877
9.720000	8.844432
9.780000	8.900090
9.840000	8.955850
9.900000	9.011703
9.960000	9.067644
10.020000	9.123669
10.080000	9.179771
10.140000	9.235946
10.200000	9.292187
10.260000	9.348488
10.320000	9.404844
10.380000	9.461251
10.440000	9.517701
10.500000	9.574189
10.560000	9.630711
10.620000	9.687260
10.680000	9.743831
10.740000	9.800417
10.800000	9.857014
10.860000	9.913616
10.920000	9.970218
10.980000	10.026813
11.040000	10.083396
11.100000	10.139962
11.160000	10.196506
11.220000	10.253019
11.280000	10.309501
11.340000	10.365941
11.400000	10.422337
11.460000	10.478682
11.520000	10.534970
11.580000	10.591198
11.640000	10.647359
11.700000	10.703445
11.760000	10.759455
11.820000	10.815379
11.880000	10.871215
11.940000	10.926956
12.000000	10.982597
12.060000	11.038134
12.120000	11.093558
12.180000	11.148867
12.240000	11.204053
12.300000	11.259112
12.360000	11.314038
12.420000	11.368828
12.480000	11.423472
12.540000	11.477970
12.600000	11.532312
12.660000	11.586496
12.720000	11.640516
12.780000	11.694366
12.840000	11.748040
12.900000	11.801535
12.960000	11.854843
13.020000	11.907962
13.080000	11.960883
13.140000	12.013605
13.200000	12.066120
13.260000	12.118424
13.320000	12.170512
13.380000	12.222380
13.440000	12.274020
13.500000	12.325430
13.560000	12.376603
13.620000	12.427534
13.680000	12.478221
13.740000	12.528655
13.800000	12.578834
13.860000	12.628752
13.920000	12.678404
13.980000	12.727785
14.040000	12.776892
14.100000	12.825719
14.160000	12.874260
14.220000	12.922513
14.280000	12.970470
14.340000	13.018130
14.400000	13.065487
14.460000	13.112535
14.520000	13.159271
14.580000	13.205691
14.640000	13.251789
14.700000	13.297561
14.760000	13.343003
14.820000	13.388110
14.880000	13.432878
14.940000	13.477303
15.000000	13.521381
15.060000	13.565106
15.120000	13.608477
15.180000	13.651486
15.240000	13.694132
15.300000	13.736408
15.360000	13.778314
15.420000	13.819841
15.480000	13.860989
15.540000	13.901752
15.600000	13.942127
15.660000	13.982110
15.720000	14.021696
15.780000	14.060884
15.840000	14.099667
15.900000	14.138043
15.960000	14.176009
16.020000	14.213559
16.080000	14.250692
16.140000	14.287403
16.200000	14.323689
16.260000	14.359546
16.320000	14.394973
16.380000	14.429963
16.440000	14.464514
16.500000	14.498623
16.560000	14.532287
16.620000	14.565502
16.680000	14.598267
16.740000	14.630575
16.800000	14.662426
16.860000	14.693817
16.920000	14.724744
16.980000	14.755203
17.040000	14.785193
17.100000	14.814712
17.160000	14.843754
17.220000	14.872318
17.280000	14.900402
17.340000	14.928002
17.400000	14.955117
17.460000	14.981743
17.520000	15.007877
17.580000	15.033518
17.640000	15.058663
17.700000	15.083310
17.760000	15.107456
17.820000	15.131101
17.880000	15.154239
17.940000	15.176870
18.000000	15.198992
18.060000	15.220603
18.120000	15.241699
18.180000	15.262281
18.240000	15.282346
18.300000	15.301890
18.360000	15.320915
18.420000	15.339416
18.480000	15.357392
18.540000	15.374844
18.600000	15.391767
18.660000	15.408161
18.720000	15.424025
18.780000	15.439357
18.840000	15.454154
18.900000	15.468416
18.960000	15.482142
19.020000	15.495332
19.080000	15.507982
19.140000	15.520093
19.200000	15.531662
19.260000	15.542690
19.320000	15.553175
19.380000	15.563116
19.440000	15.572512
19.500000	15.581363
19.560000	15.589667
19.620000	15.597424
19.680000	15.604633
19.740000	15.611296
19.800000	15.617409
19.860000	15.622972
19.920000	15.627986
19.980000	15.632450
20.040000	15.636364
20.100000	15.639726
20.160000	15.642537
20.220000	15.644798
20.280000	15.646507
20.340000	15.647665
20.400000	15.648273
20.460000	15.648327
20.520000	15.647834
20.580000	15.646796
20.640000	15.645214
20.700000	15.643087
20.760000	15.640417
20.820000	15.637203
20.880000	15.633446
20.940000	15.629146
21.000000	15.624305
21.060000	15.618921
21.120000	15.612997
21.180000	15.606532
21.240000	15.599528
21.300000	15.591986
21.360000	15.583905
21.420000	15.575288
21.480000	15.566133
21.540000	15.556446
21.600000	15.546224
21.660000	15.535468
21.720000	15.524181
21.780000	15.512363
21.840000	15.500016
21.900000	15.487141
21.960000	15.473739
22.020000	15.459811
22.080000	15.445360
22.140000	15.430386
22.200000	15.414891
22.260000	15.398878
22.320000	15.382347
22.379999	15.365300
22.439999	15.347740
22.499999	15.329667
22.559999	15.311083
22.619999	15.291991
22.679999	15.272392
22.739999	15.252289
22.799999	15.231683
22.859999	15.210577
22.919999	15.188972
22.979999	15.166872
23.039999	15.144278
23.099999	15.121191
23.159999	15.097615
23.219999	15.073553
23.279999	15.049006
23.339999	15.023977
23.399999	14.998469
23.459999	14.972485
23.519999	14.946026
23.579999	14.919095
23.639999	14.891696
23.699999	14.863831
23.759999	14.835502
23.819999	14.806711
23.879999	14.777465
23.939999	14.747765
23.999999	14.717611
24.059999	14.687010
24.119999	14.655962
24.179999	14.624473
24.239999	14.592544
24.299999	14.560179
